#
#"Frequency / GHz"	"S2,1 [Re]"	"S2,1 [Im]"
#-----------------------------------------
268.73001098633	-0.18668690323830	0.96859043836594
268.83999633789	-0.051674474030733	0.98515337705612
268.95001220703	0.084361426532269	0.98297607898712
269.05999755859	0.21882842481136	0.96208959817886
269.17001342773	0.34916266798973	0.92288261651993
269.27999877930	0.47287634015083	0.86609464883804
269.39001464844	0.58760720491409	0.79280155897141
269.50000000000	0.69116371870041	0.70439589023590
269.60998535156	0.78156685829163	0.60255962610245
269.72000122070	0.85708814859390	0.48923271894455
269.82998657227	0.91628336906433	0.36657518148422
269.94000244141	0.95802056789398	0.23692622780800
270.04998779297	0.98150122165680	0.10275898873806
270.16000366211	0.98627579212189	-0.033366724848747
270.26998901367	0.97225248813629	-0.16885365545750
270.38000488281	0.93969857692719	-0.30111682415009
270.48999023438	0.88923549652100	-0.42763304710388
270.60000610352	0.82182651758194	-0.54598921537399
270.70999145508	0.73875796794891	-0.65392839908600
270.82000732422	0.64161533117294	-0.74939262866974
270.92999267578	0.53225195407867	-0.83056247234344
271.04000854492	0.41275390982628	-0.89589124917984
271.14999389648	0.28540021181107	-0.94413453340530
271.26000976562	0.15261934697628	-0.97437375783920
271.36999511719	0.016942773014307	-0.98603326082230
271.48001098633	-0.11904311180115	-0.97889161109924
271.58999633789	-0.25274604558945	-0.95308518409729
271.70001220703	-0.38161715865135	-0.90910595655441
271.80999755859	-0.50319981575012	-0.84779185056686
271.92001342773	-0.61517560482025	-0.77031087875366
272.02999877930	-0.71540850400925	-0.67813909053802
272.14001464844	-0.80198574066162	-0.57303261756897
272.25000000000	-0.87325423955917	-0.45699453353882
272.35998535156	-0.92785179615021	-0.33223664760590
272.47000122070	-0.96473336219788	-0.20113776624203
272.57998657227	-0.98319107294083	-0.066199123859406
272.69000244141	-0.98286789655685	0.070003986358643
272.79998779297	-0.96376484632492	0.20487122237682
272.91000366211	-0.92624175548553	0.33582454919815
273.01998901367	-0.87100958824158	0.46036055684090
273.13000488281	-0.79911857843399	0.57609629631042
273.23999023438	-0.71193838119507	0.68081444501877
273.35000610352	-0.61113154888153	0.77250802516937
273.45999145508	-0.49862298369408	0.84941685199738
273.57000732422	-0.37656223773956	0.91006314754486
273.67999267578	-0.24728485941887	0.95327877998352
273.79000854492	-0.11326541006565	0.97822934389114
273.89999389648	0.022928060963750	0.98442977666855
274.01000976562	0.15868455171585	0.97175461053848
274.11999511719	0.29139840602875	0.94044029712677
274.23001098633	0.41852161288261	0.89108204841614
274.33999633789	0.53761130571365	0.82462149858475
274.45001220703	0.64637786149979	0.74233013391495
274.55999755859	0.74272805452347	0.64578437805176
274.67001342773	0.82480663061142	0.53683602809906
274.77999877930	0.89103204011917	0.41757637262344
274.89001464844	0.94012677669525	0.29029655456543
275.00000000000	0.97114235162735	0.15744294226170
275.10998535156	0.98347842693329	0.021570729091763
275.22000122070	0.97689366340637	-0.11470581591129
275.32998657227	0.95151156187057	-0.24876344203949
275.44000244141	0.90781742334366	-0.37802070379257
275.54998779297	0.84664964675903	-0.49998757243156
275.66000366211	0.76918393373489	-0.61231362819672
275.76998901367	0.67690992355347	-0.71283352375031
275.88000488281	0.57160389423370	-0.79960858821869
275.98999023438	0.45529305934906	-0.87096464633942
276.10000610352	0.33021828532219	-0.92552387714386
276.20999145508	0.19878970086575	-0.96223187446594
276.32000732422	0.063540540635586	-0.98037838935852
276.42999267578	-0.072921074926853	-0.97961050271988
276.54000854492	-0.20796267688274	-0.95994007587433
276.64999389648	-0.33897861838341	-0.92174327373505
276.76000976562	-0.46343895792961	-0.86575436592102
276.86999511719	-0.57894027233124	-0.79305046796799
276.98001098633	-0.68324977159500	-0.70503258705139
277.08999633789	-0.77435111999512	-0.60339754819870
277.20001220703	-0.85048109292984	-0.49010559916496
277.30999755859	-0.91016459465027	-0.36734399199486
277.42001342773	-0.95224410295486	-0.23748345673084
277.52999877930	-0.97590142488480	-0.10303361713886
277.64001464844	-0.98067432641983	0.033405948430300
277.75000000000	-0.96646547317505	0.16919620335102
277.85998535156	-0.93354487419128	0.30170756578445
277.97000122070	-0.88254439830780	0.42837417125702
278.07998657227	-0.81444716453552	0.54674088954926
278.19000244141	-0.73056799173355	0.65451174974442
278.29998779297	-0.63252818584442	0.74959534406662
278.41000366211	-0.52222436666489	0.83014470338821
278.51998901367	-0.40179288387299	0.89459413290024
278.63000488281	-0.27356731891632	0.94168877601624
278.73999023438	-0.14003348350525	0.97051090002060
278.85000610352	-0.0037822464946657	0.98049652576447
278.95999145508	0.13254164159298	0.97144752740860
279.07000732422	0.26629132032394	0.94353550672531
279.17999267578	0.39486813545227	0.89729881286621
279.29000854492	0.51577347517014	0.83363234996796
279.39999389648	0.62665677070618	0.75376981496811
279.51000976562	0.72536170482635	0.65926057100296
279.61999511719	0.80996781587601	0.55193924903870
279.73001098633	0.87882870435715	0.43389013409615
279.83999633789	0.93060368299484	0.30740654468536
279.95001220703	0.96428406238556	0.17494636774063
